0.40686125961291075, 0.00020562454022421406
0.4300103871846919, 0.021205917023406684
0.4541620210221372, 0.05489997961480775
0.47831365485958255, 0.09467414714562938
0.5024652886970279, 0.14980988593155864
0.5266169225344732, 0.20902975351644493
0.5507685563719186, 0.2779494269988563
0.5749201902093638, 0.3565689063787918
0.5990718240468091, 0.4464197399558616
0.6232234578842545, 0.5398441862320187
0.6473750917216998, 0.6424579223058302
0.6715267255591452, 0.756303012576776
0.6956783593965904, 0.8793373926453771
0.71873219169597, 1.00114653407429
0.740688222457284, 1.1280608365019011
0.7615464516805323, 1.2529784537389093
0.7813068793657147, 1.3771473140294428
0.8010673070508973, 1.5006922101979132
0.8197299331980141, 1.619011406844106
0.838392559345131, 1.7427902895583496
0.8570551854922478, 1.869610997367651
0.874620010101299, 1.9861362971629126
0.8921848347103501, 2.110383152968704
0.9097496593194012, 2.2360339280491366
0.9262166823903867, 2.358375464839343
0.9426837054613721, 2.4782100029248313
0.9591507285323576, 2.6014540592487356
0.9745199500652774, 2.726603434588225
0.9898891715981971, 2.8549617682697526
1.0041605915930512, 2.9791751974261476
1.0173342100498395, 3.0961684703129566
1.0305078285066278, 3.217841474115238
1.0436814469634164, 3.3432582626498974
1.0568550654202045, 3.475226674466218
1.070028683876993, 3.6043872477332553
1.0821045007957157, 3.726996197718631
1.094180317714438, 3.854284878619479
1.1073539361712266, 3.9928049137174613
1.1205275546280151, 4.130389002632349
1.1326033715467374, 4.272840011699327
1.1435813869273947, 4.400877449546651
1.1545594023080517, 4.525545481134834
1.1655374176887086, 4.651336648142731
1.1765154330693655, 4.778250950570342
1.1874934484500224, 4.909657794676806
1.196275860754548, 5.014858145656625
