1.86194604285966,7.49279190279425,15.2067607141988,24.7484272799018,37.2643632912261,49.9378516576349,63.0236315152751
3.09022136530147,8.74583558745609,16.2755892175902,25.6877383764438,38.071576455928,50.4726128379169,63.3107090733572
4.34326504996331,9.98236703063792,17.380022728932,26.6353055937257,38.85402125841,50.974349535239,63.6390672351393
5.59630873462513,11.2188984738198,18.5917858098939,27.5911289317476,39.6364660608919,51.467830111821,63.8766080687814
6.83284017780696,12.4471737962616,19.7044754419757,28.5469522697695,40.4684475878139,52.019103533583,64.1554295061235
8.0115787758088,13.6671929979634,20.8254211947976,29.5027756077914,41.2426362695558,52.545608593125,64.4259948227256
9.13252452863067,14.7551142678253,21.8555496194795,30.3842938591533,41.9260076231578,53.0390891697071,64.6305111734077
10.2864947644125,15.9090845036071,22.8361413197214,31.2245315068153,42.6589157011998,53.4665207803691,64.7689785581698
11.4900017246344,17.079566980869,23.8827819858833,32.1390742411372,43.4165921414617,53.9517452362112,65.0065193918119
12.6769964433762,18.2335372166508,24.9789593764852,33.0371047339791,44.1577563402437,54.4039452090932,65.2192918632341
13.8392227998981,19.4040196939127,26.042112284127,33.951647468301,44.9071766597657,54.9304502686352,65.4155520931762
15.0097052771599,20.5662460504345,27.1052651917689,34.8744463233629,45.6400847378076,55.3413696378173,65.6861174097783
16.1966999959018,21.7202162862164,28.1766742201508,35.7807329369449,46.3399683328896,55.8100818521793,65.9236582434204
17.3506702316836,22.8576742805183,29.2480832485327,36.6870195505268,47.0728764109316,56.2292573421014,66.1281745941025
18.4963843467255,23.9208271881601,30.3194922769145,37.6098184055887,47.7562477645336,56.7144817979434,66.3244348240446
19.6420984617673,25.066541303202,31.3661329430764,38.4913366569506,48.4396191181356,57.1831940123055,66.5537195369467
20.7878125768092,26.1874870560239,32.3632368847983,39.4058793912726,49.1477588339575,57.5858572607475,66.7417236461489
21.941782812591,27.2836644466257,33.3933653094802,40.3204221255945,49.8146179460795,58.0545694751096,66.871934910171
23.0627285654129,28.3798418372276,34.4152376134221,41.2101964976964,50.4567086959815,58.4242082405917,67.0021461741931
24.1341375937948,29.5007875900495,35.445366038104,42.0752025075783,51.0987994458835,58.8516398512537,67.1736380419152
25.2468272258766,30.5804527391713,36.4589822213059,42.9649768796803,51.7326340750455,59.2212786167358,67.3864105133374
26.4173097031385,31.6766301297732,37.4643422837678,43.7639339236422,52.3086758590275,59.6239418651778,67.5001095358795
27.5795360596603,32.7480391581551,38.4697023462297,44.6041715713041,52.9259982467095,60.0018367513999,67.6385769206416
28.7087379332222,33.778167582837,39.4007573220316,45.4278969774861,53.4772716684715,60.421012241322,67.6862269772638
29.8049153238241,34.8000398867789,40.3318122978335,46.235110142188,54.0120328487536,60.7163459201441,67.8412066035059
30.8680682314659,35.7971438285008,41.2876356358554,47.00929882393,54.5385379082956,61.1107530478461,67.9631617467881
31.9064527768878,36.7281988043027,42.1939222494373,47.799999747152,55.0650429678376,61.4556234511082,68.0768607693302
32.9283250808297,37.6509976593646,43.0589282593193,48.5576761874139,55.5750357858997,61.7509571299303,68.2153281540923
33.9006606603316,38.6315893596065,43.9321903899412,49.2905842654559,56.0520041210017,62.0793152917124,68.3372832973745
34.8812523605735,39.5709004561484,44.7889402790831,50.0317484642379,56.5619969390637,62.3663928497945,68.4014455954766
35.8040512156355,40.5102115526903,45.5961534437851,50.7151198178398,57.0224530326858,62.7360316152765,68.3995589276588
36.7185939499574,41.3834736833122,46.370342125527,51.4150034129218,57.4746530055678,62.9818285696586,68.438952863541
37.6001122013193,42.2567358139342,47.152786928009,52.0983747665238,57.9351090991899,63.2771622484807,68.5526518860831
38.4486059697212,43.1134857030761,47.926975609751,52.7569777579058,58.3707968305919,63.6137765310028,68.6085580634453
39.3053558588632,43.9372111092581,48.6598836877929,53.4073246285478,58.839509044954,63.8843418476049,68.7552815689474
40.1373373857851,44.74442427396,49.3762795243549,54.0081347747498,59.242172293396,64.171419405687,68.7533949011296
40.7794281356871,45.370002782382,49.9275529461169,54.4933592305918,59.5127376099981,64.2933745489691,68.7184837503517
41.5618729381691,46.135935343384,50.5778998167589,55.0281204108739,59.8906324962202,64.4648664166913,68.7578776862339
42.336061619911,46.8770995421659,51.2530150496209,55.6206744363359,60.3593447105822,64.6363582844134,68.7807593806361
43.060713577213,47.5934953787279,51.8785935580429,56.1967162203179,60.6794467516243,64.7665695484355,68.9109706446582
43.735828810075,48.2851228530699,52.5124281872049,56.7479896420799,61.1068783622864,64.9958542613376,68.9255962183204
44.369663439237,48.9354697237119,53.0554454882269,57.2579824601419,61.4187242825884,65.1508338875798,68.9237095505026
44.986985826919,49.5527921113939,53.5736944270289,57.718438553764,61.7883630480705,65.2727890308619,68.9548473656447
