40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
40,50,55,60,65,70
