40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
40,50,60,65,70,75,80
