0.159276884182171,0.154040788698612,0.144263905803837,0.144263905803837,0.139341763199882,0.139051460254712
0.157162580043823,0.151287936330562,0.141438329887404,0.141438329887404,0.136783769398753,0.136382396225797
0.155374645000657,0.148875643018353,0.138765296048067,0.138765296048067,0.13393361444332,0.133649815230119
0.15355833003617,0.146491729627465,0.136402667598169,0.136402667598169,0.13140172003412,0.130669923491508
0.151912294599604,0.143880776866016,0.13384847467936,0.13384847467936,0.128683328999101,0.127505562264317
0.150095979635118,0.141582003239087,0.131265901839231,0.131265901839231,0.126015616395012,0.124781089817588
0.148506704041192,0.139297419572819,0.128908586677693,0.128683328999101,0.123120864420362,0.121914717764257
0.147087707975187,0.137112165631171,0.126852824073955,0.126081836211425,0.120541839070397,0.119133485474887
0.145938321161723,0.135239090824045,0.124993939227488,0.123801982532044,0.118052210472592,0.116772276021055
0.144845694190899,0.133436965820218,0.122950584892441,0.121730248275677,0.115694785008268,0.114377416089086
0.143611167613475,0.131719980580352,0.120992370321354,0.119403094727428,0.113336413546568,0.11147090671846
0.14227731131143,0.130017185301146,0.118991585868287,0.117302980549741,0.111109062721629,0.109209972986625
0.141667143003048,0.128669139038441,0.117430690195681,0.115642755152515,0.109186323052192,0.10682132960885
0.140886695166745,0.127150813247816,0.115656945113175,0.113741300424068,0.107228108481105,0.104506474026507
0.140148817212422,0.125731817181811,0.11423794904717,0.111882415577602,0.104929334854177,0.102474471659988
0.139283229612159,0.124440530761746,0.112790573059845,0.110066100613115,0.10318396969299,0.0999179137477355
0.138857530792358,0.123291143948282,0.11157023644308,0.108349115373249,0.101183185239923,0.0976924549175509
0.138233172523315,0.122255276820098,0.110293139983676,0.106816599621963,0.099125640944216,0.0956916704644838
0.137864233546154,0.121276169534555,0.109172133091532,0.105496933280579,0.097720834838871,0.0938044056966971
0.137495294568993,0.120211922485051,0.107980176396088,0.103850897844013,0.0962308889695657,0.0916901015583495
0.137296635119752,0.119530804373369,0.107043638992524,0.102616371266588,0.0944571438870594,0.0898879765545231
0.137239875277112,0.118679406733766,0.106092911628301,0.101282514964544,0.0931232875850146,0.0880432816687165
0.137225685316452,0.118111808307364,0.105298273831338,0.0998493289378786,0.0916191517550493,0.0863688663108305
0.137239875277112,0.117686109487562,0.104659725601636,0.098827651770355,0.0901717757677241,0.0847795907169049
0.137239875277112,0.11720365082512,0.103850897844013,0.0978911143667916,0.08903657891492,0.0830909853983589
0.137239875277112,0.116550912634758,0.103198159653651,0.096883627159928,0.0876885326522152,0.0815584696470734
0.137381774883712,0.116295493342877,0.102644751187909,0.0958193801104242,0.0867519952486519,0.0803097531089889
0.137509484529653,0.115997504169016,0.102190672446787,0.0948686527462008,0.0855742285138677,0.0788765670823238
