X, Y
0.33326390206092615, 0.06800101440389328
0.33326390206092615, 0.06093074767345186
0.33394252542495917, 0.05643873610411124
0.3347342526829976, 0.06494432014073251
0.33518666825901955, 0.06355330275141008
0.3347908046300003, 0.06299512379900679
0.33545057734503236, 0.06240938045389227
0.33552597994103606, 0.060452308571391916
0.3363177071990745, 0.0675757352020622
0.33643081109307993, 0.05821959276177882
0.33729794094712207, 0.056203946544767014
0.338056679569409, 0.06466190817076656
0.33869288897318983, 0.05773229367634741
0.33861748637718625, 0.05570778747596411
0.33914530454921177, 0.06295791186884658
0.33914530454921177, 0.06230877042049612
0.33914530454921177, 0.06176713010371959
0.33888139546319895, 0.06017321909519027
0.3399370318072503, 0.06729000073833197
0.34020094089326314, 0.05971840661545427
0.3410256567870531, 0.06419675904376385
0.34204830449535284, 0.057444344216774273
0.34204830449535284, 0.05545970794156266
0.3431039408394041, 0.06691788143672978
0.3431039408394041, 0.06243694484660353
0.3431039408394041, 0.06181674601059989
0.3431039408394041, 0.06120895115131633
0.3433678499254169, 0.05696885844250485
0.3433678499254169, 0.054994558814559946
0.34355635641542603, 0.05948657038390054
0.3443480836734645, 0.06390770208626931
0.34581843429553594, 0.05898155133172614
0.3466101615535744, 0.06346470291769526
0.3467232654475799, 0.06663657696468528
0.34706257712959643, 0.06181674601059989
0.3466667135005771, 0.061227557116396464
0.34732648621560924, 0.06068488313489326
0.3467232654475799, 0.05671339558862715
0.3467232654475799, 0.054746479280158494
0.3489853433276898, 0.056234956486567206
0.3489853433276898, 0.05425918019472706
0.3497016679897246, 0.06628217762982605
0.34909844722169525, 0.05869803186383879
0.3498901744797337, 0.0632697832835227
0.35102121341978865, 0.061320586941796984
0.35102121341978865, 0.06070038810579337
0.35102121341978865, 0.060080189269789724
0.35136052510180515, 0.05821959276177882
0.3521522523598436, 0.06282678411494866
0.3523407588498527, 0.05595586701036556
0.352265356253849, 0.053940220793353755
0.353170187405893, 0.0660340980954246
0.3536603042799169, 0.05550105453062956
0.35452743413395893, 0.053461781691293814
0.354979849709981, 0.060725196059233516
0.354979849709981, 0.06007191995197636
0.354979849709981, 0.059534414294106525
0.35464053802796447, 0.05793607329389147
0.35616744059703864, 0.06568265208835589
0.355474679246255, 0.06256098461380427
0.35690261590807437, 0.05746649417520297
0.3570157198020798, 0.05526921829907583
0.3584436564638992, 0.062126845428601724
0.35788284965612194, 0.05322699213194959
0.3589384860001732, 0.060204229036990464
0.358542622371154, 0.059635713437320464
0.359202395086186, 0.05903963344493918
0.3592777976821897, 0.054773059230272925
0.359202395086186, 0.05276184300494685
0.35950400547020067, 0.06543161922616392
0.3601826288342336, 0.05716525474057266
0.36180849731056264, 0.0618322509815
0.3624447067143435, 0.05671339558862715
0.3628971222903655, 0.06512447313595263
0.3628971222903655, 0.05965845406130724
0.3628971222903655, 0.05902998590749023
0.3628971222903655, 0.058442864342740125
0.362557810608349, 0.054498399745757015
0.362557810608349, 0.05254034342065986
0.36459368070044784, 0.061444626708997724
0.3648198884884589, 0.054019960643697074
0.3648198884884589, 0.052044184351856954
0.3657247196405028, 0.0564210161373683
0.3666295507925468, 0.0648114203901603
0.36685575858055774, 0.059112679085624065
0.36685575858055774, 0.05846767229618027
0.36685575858055774, 0.05790949334377701
0.3679867975206127, 0.05596915698542279
0.3680999014146181, 0.06117882720785331
0.3680999014146181, 0.053736441175809724
0.3680999014146181, 0.051769524867341044
0.3702488754007226, 0.06447474102204404
0.370361979294728, 0.06077126797276522
0.370361979294728, 0.05326686205712125
0.370361979294728, 0.0512999457486526
0.3708143948707501, 0.05859171206338101
0.37041853124173085, 0.05800252316917759
0.3710783039567629, 0.057427116471329726
0.371266810446772, 0.05567677753416392
0.3735288883268819, 0.055224918382218435
0.37398130390290385, 0.06427273340117429
0.3736844061811394, 0.060545338396792464
0.37364199222088734, 0.05299220257260534
0.37364199222088734, 0.05102528626413669
0.3747730311609423, 0.05809555299457811
0.37437716753192307, 0.05753737404217482
0.3750369402469551, 0.0569102841079934
0.37590407010099725, 0.05253148343728836
0.37590407010099725, 0.05056456712881968
0.3766533833987836, 0.06014220915339008
0.37680890125304123, 0.05495911888107402
0.3779399401930962, 0.06395023000645242
0.3787316674511346, 0.05757458597233506
0.3787316674511346, 0.056954387136331414
0.3787316674511346, 0.05634659227704786
0.37907097913315113, 0.054498399745757015
0.37918408302715656, 0.05226568393614395
0.37918408302715656, 0.05028104766093233
0.379975810285195, 0.05993842953584605
0.38144616090726646, 0.05180496480082694
0.38144616090726646, 0.049820328525615326
0.3818985764832884, 0.06365253456517064
0.3822378881653049, 0.05953087030075796
0.38269030374132684, 0.05705361895009198
0.38269030374132684, 0.05642515079627497
0.38269030374132684, 0.055825625254804806
0.38235099205931034, 0.05423260024461263
0.38461306993942024, 0.05378074109266712
0.3847261738334258, 0.05154802528305405
0.38476858779367784, 0.04952905657227791
0.38585721277348073, 0.06333003117044878
0.38563100498546965, 0.05933595066658537
0.3866489400315192, 0.056557459881289074
0.3866489400315192, 0.055928991727472066
0.3866489400315192, 0.055317062209281814
0.3869882517135357, 0.05106958618099408
0.38773756501132206, 0.049056154959825155
0.3884963036336089, 0.05896383136498318
0.38789308286557955, 0.053532661558265665
0.38981584906367295, 0.06298626381563532
0.39015516074568946, 0.053054222456205724
0.3906075763217114, 0.05606130081248617
0.3906075763217114, 0.05543283265866916
0.3906075763217114, 0.05482090314047891
0.3902682646396949, 0.05083922661333559
0.39105999189773344, 0.048757130521037695
0.3919648230497773, 0.058715751830581725
0.3925303425198048, 0.05039622744476155
0.39332206977784323, 0.048305271369092184
0.39351057626785235, 0.06274704426460534
0.39343517367184877, 0.05282386288854721
0.39501862818792566, 0.0583259125622366
0.3945662126119037, 0.055589949697123414
0.3945662126119037, 0.05497802017893316
0.3944342580688973, 0.054312340094955947
0.3956972515519587, 0.05238086371997319
0.3958103554459641, 0.05013928792698863
0.39660208270400255, 0.04804833185131924
0.3979593294320686, 0.062401504913117634
0.398072433326074, 0.049687428775043146
0.398298641114085, 0.05811327296132107
0.39852484890209594, 0.05509379062832051
0.39852484890209594, 0.05447359179231687
0.39839289435908964, 0.05381618102615304
0.39886416058411245, 0.047596472699373754
0.398977264478118, 0.05212392420220027
0.4012393423582279, 0.05167206505025476
0.40195566702026264, 0.06216819201766863
0.4016917579342498, 0.05774115365971888
0.4013948602124854, 0.049405016805077195
0.40221957610627546, 0.054622439512957754
0.40241150998701203, 0.05359629234793356
0.40214417351027176, 0.047392693081829695
0.4043638374301296, 0.048939867678074456
0.40440625139038167, 0.046940833929884185
0.40456176924463916, 0.05138965308028881
0.40565039422444205, 0.061965593731240776
0.40531108254242554, 0.0574576341918315
0.4057634981184476, 0.05286816280540463
0.4061782123964677, 0.0541469537386883
0.40749775782653186, 0.05360944808081847
0.4075307464622834, 0.05093225643873614
0.4084214396275767, 0.05712390815150575
0.407686264316541, 0.04866853068732288
0.40772867827679304, 0.04665288447031107
0.4096090305146344, 0.061717514196839324
0.40952106081929673, 0.052651585434101755
0.4099483421966509, 0.04821667153537737
0.41069765549443726, 0.046210992799658485
0.41106053048770486, 0.05356810149175159
0.41085317334869476, 0.050653166962534496
0.41175800450073874, 0.056872875289313785
0.4122104200767608, 0.05205304433522842
0.41311525122880466, 0.050227887760703444
0.4135676668048266, 0.06146943466243787
0.41386456452659104, 0.053040932481148495
0.4132283551228101, 0.04801289191783334
0.41402008238084864, 0.04593965580890688
0.41537732910891456, 0.05653619592119752
0.41549043300292, 0.047569892749259296
0.4158548788836044, 0.051824653652763564
0.41628216026095843, 0.0454877966569614
0.416395264154964, 0.049997528193044954
0.4175263030950189, 0.06124616308147657
0.4171869914130024, 0.052850442838661665
0.4186149280748218, 0.051304375740338304
0.4186573420350739, 0.04955452902447091
0.4191097576110958, 0.05627630307563411
0.41881285988933137, 0.04730409324811488
0.4201983825908987, 0.05237421873244458
0.41956217318711775, 0.0453017370061603
0.42148493938521114, 0.06096914093472827
0.4217818371069756, 0.04686995406291233
0.42182425106722765, 0.04484987785421479
0.42250287443126067, 0.0559159970851939
0.42197976892148525, 0.050994276322336496
0.42197976892148525, 0.0492887295233265
0.4235208094773101, 0.05212392420220027
0.4249487461391295, 0.05056013713713395
0.4249487461391295, 0.04885459033812398
0.4254435756754035, 0.060774811966113784
0.42514667795363903, 0.046559854644910526
0.42510426399338697, 0.0446638182034137
0.4262353029334419, 0.05566791755079245
0.42653220065520636, 0.051676495041940496
0.42736634187349687, 0.04422081903483968
0.42827117302554074, 0.04613457544307947
0.4283135869857929, 0.05025003771913214
0.4283135869857929, 0.04854449092012214
0.4294022119655957, 0.06057634833859263
0.42996773143562317, 0.05538439808290507
0.4298970415018698, 0.05141291053663896
0.431282564203437, 0.049846908475729784
0.431282564203437, 0.04811035173491959
0.43068876875990825, 0.04397052450459535
0.4314380820576946, 0.045904215875420984
0.432682224891755, 0.05102528626413669
0.433360848255788, 0.06037788471107147
0.433587056043799, 0.05504771871478881
0.43370015993780453, 0.04546121670684694
0.43365774597755247, 0.0435363853193928
0.43464740505010047, 0.04953680905772795
0.43464740505010047, 0.047800252316917785
0.4361884456059253, 0.05075948676299227
0.43731948454598024, 0.06016701710683023
0.43731948454598024, 0.054799639180387355
0.4377719001220023, 0.049111529855896924
0.4377719001220023, 0.04737497311508673
0.43698017286396384, 0.04528401703941734
0.43698017286396384, 0.04331710073094866
0.4391998367838216, 0.05034306754453269
0.43943075723408276, 0.044843971198633814
0.43903489360506354, 0.042921354807022555
0.44127812083617257, 0.06000576540946931
0.44101421175015976, 0.0545604196293574
0.44093880915415606, 0.04889889025498137
0.44093880915415606, 0.047144613547428244
0.44252226367023295, 0.05013928792698863
0.44299352989525587, 0.04850314433105524
0.44320088703426597, 0.0467016143788542
0.44252226367023295, 0.04468153817015666
0.44252226367023295, 0.042696901894945044
0.4447089389543393, 0.04976421529759595
0.44457698441133275, 0.044285792246230554
0.44478434155034285, 0.042289342659856954
0.4452367571263648, 0.059794897805228064
0.4455006662123777, 0.05422964691682211
0.4464808999604253, 0.048278691418977726
0.4464808999604253, 0.0465244147114246
0.4481774583705076, 0.04953680905772795
0.4487429778405352, 0.047871132183889636
0.4487429778405352, 0.046081415542850584
0.44806435447650217, 0.044061339334153043
0.44806435447650217, 0.0420767030589414
0.4491953934165571, 0.05964605008458718
0.4490634388735507, 0.05398156738242066
0.45123126350865594, 0.04914696978938282
0.4511181596146505, 0.04363606013232196
0.4511181596146505, 0.04165142385711032
0.4520229907666945, 0.04765849258297411
0.4520229907666945, 0.045904215875420984
0.45315402970674945, 0.05947239441050617
0.45328598424975575, 0.0536921412589523
0.4544735751368134, 0.04546417003463746
0.45451127643481526, 0.04891661022172433
0.45507679590484285, 0.04723321338114303
0.4546243803288208, 0.04337026063117755
0.4546243803288208, 0.041385624355965905
0.45711266599694167, 0.05929873873642516
0.45684875691092885, 0.05344406172455085
0.4575085296259609, 0.04856516421465562
0.4575650815729636, 0.0453017370061603
0.4581023250694898, 0.04293169145428927
0.4581023250694898, 0.04094705517907765
0.45858301661901313, 0.046967413879998615
0.4598271594530735, 0.04489417777107221
0.461071302287134, 0.05914989101578427
0.4608073932011211, 0.0531959821901494
0.4608450944991229, 0.04831413135246365
0.462060961359682, 0.046528844703110334
0.4617499256511669, 0.04262602202797319
0.4617499256511669, 0.04064138575276155
0.4631071723792328, 0.04468153817015666
0.4642382113192878, 0.04794201205086146
0.4650299385773262, 0.05902585124858356
0.4650299385773262, 0.05296030663246801
0.4652278703918359, 0.04218745285108491
0.4652278703918359, 0.04020281657587327
0.46582166583536466, 0.046203240314208444
0.46616097751738117, 0.04425625896832558
0.4678575359274636, 0.04765849258297411
0.46898857486751855, 0.05887700352794267
0.46898857486751855, 0.052712227098066555
0.46898857486751855, 0.04583112101260625
0.46898857486751855, 0.04186184846218299
0.46898857486751855, 0.03987721218697138
0.46966719823155145, 0.043990459467181164
0.47096789301261466, 0.04732476654264833
0.47226858779367775, 0.041509664123166645
0.47226858779367775, 0.039525027847955
0.47294721115771077, 0.05874055978402187
0.47294721115771077, 0.0524641475636651
0.47260789947569426, 0.045549816540561755
0.47314514297222043, 0.04355189029029291
0.4743044578857767, 0.04707373368045639
0.4756617046138426, 0.045124537338730675
0.47577480850784815, 0.041208424688536305
0.47577480850784815, 0.03922378841332469
0.4769058474479031, 0.05861652001682116
0.4769058474479031, 0.0522408759827038
0.47679274355389756, 0.04324622086397681
0.47781067859994697, 0.04671933434559716
0.4787532110499928, 0.040854025353677104
0.4786024058579854, 0.0388516691117225
0.4789417175400019, 0.04492961770455811
0.48027068829456654, 0.04280765168708853
0.4808644837380953, 0.05849248024962042
0.4808644837380953, 0.052017604401742495
0.4814300032081228, 0.04645353484445275
0.48178816553914017, 0.04455454507516543
0.48215104053240787, 0.04057493587747546
0.4821086265721558, 0.038603589577321046
0.4840313927702492, 0.04248204729818664
0.48482312002828765, 0.05839324843585986
0.48482312002828765, 0.05179433282078119
0.4850493278162986, 0.04611685547633648
0.48508702911430046, 0.04023382651767346
0.48508702911430046, 0.038249190242461845
0.4852755356043096, 0.044309418868554495
0.487198301802403, 0.042109927996584445
0.48810313295444685, 0.043937299566952304
0.48878175631847987, 0.058281612645379205
0.48878175631847987, 0.05157106123981989
0.48878175631847987, 0.045856962630773074
0.4885555485304689, 0.03998574698327201
0.4885555485304689, 0.03800111070806039
0.4908176264105788, 0.04182862352453995
0.49155280172161453, 0.039634300976203296
0.49155280172161453, 0.03764966470099165
0.4921748731386447, 0.04549665664033284
0.4916517676288693, 0.04367593005749362
0.4927403926086722, 0.05819478480833867
0.4927403926086722, 0.051360193635578644
0.49364522376071607, 0.041456504222937784
0.4947197107537683, 0.0433554939922251
0.49488936659477656, 0.03938326811401133
0.49488936659477656, 0.03739863183879971
0.49590730164082597, 0.04524857710593139
0.4966990288988644, 0.05808314901785805
0.4966990288988644, 0.05117413398477755
0.49715144447488646, 0.041208424688536305
0.49805627562693033, 0.043104461130033134
0.49839558730894684, 0.0390288687791521
0.4982824834149413, 0.03702651253719752
0.4996397301430072, 0.04496505763804404
0.49997904182502373, 0.04083630538693414
0.5006576651890567, 0.05799632118081752
0.5006576651890567, 0.05097567035725639
0.5014493924470952, 0.04273234182843094
0.5020149119171226, 0.03874534931126475
0.5020149119171226, 0.036760713036053105
0.5032590547511832, 0.04462837826992777
0.503485262539194, 0.04058822585253269
0.504616301479249, 0.05793430129721716
0.504616301479249, 0.050789610706455296
0.5050121651082682, 0.03640926702898439
0.5051818209492764, 0.042466542327286555
0.5064636650813388, 0.04023382651767346
0.5059735482073149, 0.03839094997640552
0.5069914832533644, 0.04438029873552632
0.5081790741404221, 0.042115096320217815
0.5085749377694413, 0.05784747346017666
0.5085749377694413, 0.0506035510556542
0.5085749377694413, 0.036181860789116393
0.5094797689214852, 0.03803655064154629
0.5099321844975072, 0.03998574698327201
0.5106862104575439, 0.04414107918449636
0.5117418468015951, 0.04189950339151177
0.511968054589606, 0.035821554798676186
0.5125335740596335, 0.05779785755329633
0.5125335740596335, 0.05044229935829325
0.5129294376886527, 0.039634300976203296
0.5130990935296611, 0.037770751140401876
0.514908755833749, 0.043855787719934675
0.5151349636217598, 0.04152738408990961
0.5154742753037764, 0.03553803533078881
0.5164922103498258, 0.05772343369297592
0.5164922103498258, 0.050243835730772096
0.5162660025618149, 0.03938326811401133
0.5166241648928322, 0.03742225846112365
0.5188673921239412, 0.04351202036512122
0.5188673921239412, 0.041279304555508156
0.5190935999119521, 0.03520135596267254
0.5196591193819796, 0.03901114881240916
0.5204508466400181, 0.05767381778609562
0.5204508466400181, 0.050094988010131236
0.5202246388520072, 0.03715055230439826
0.5228260284141335, 0.043310012744251475
0.5228260284141335, 0.040907185253905964
0.522712924520128, 0.03493555646152813
0.523391547884161, 0.03874534931126475
0.5238439634601829, 0.036813872936281994
0.5244094829302104, 0.057611797902495265
0.5244094829302104, 0.04994614028949035
0.5263888010753065, 0.038393903304196036
0.5262191452342982, 0.0345811571266689
0.5265584569163149, 0.042980421362832394
0.5265584569163149, 0.04062366578601859
0.5275763919623642, 0.036611865315412245
0.5283681192204026, 0.057586989949055145
0.5283681192204026, 0.04978488859212943
0.5301777815244905, 0.04028698641790232
0.5298384698424741, 0.03816059040874703
0.5299515737364796, 0.03433307759226745
0.5309695087825289, 0.04267918192820208
0.5309695087825289, 0.03619367410027835
0.5323267555105949, 0.05753737404217482
0.5323267555105949, 0.04962363689476848
0.5333446905566444, 0.0378061910738878
0.5339102100266718, 0.04003890688350087
0.5336840022386609, 0.034031838157637134
0.5349658463707231, 0.042445869032753075
0.5347019372847103, 0.0359455945658769
0.5362853918007873, 0.05750016211201461
0.5362853918007873, 0.04949959712756774
0.5370771190588257, 0.037546298228324365
0.5376426385288532, 0.03975538741561352
0.5378688463168642, 0.033758950669795534
0.5389244826609153, 0.04219778949835162
0.5384343657868916, 0.03566207509798952
0.5402440280909795, 0.057475354158574465
0.5402440280909795, 0.04936315338364694
0.5404702358789905, 0.03718599223788416
0.5412619631370289, 0.03941870804749725
0.5420536903950673, 0.035325395729873255
0.5418274826070564, 0.03343644727507364
0.5428831189511076, 0.04194970996395017
0.5442026643811718, 0.057475354158574465
0.5442026643811718, 0.0492391136164462
0.5440707098381653, 0.03696744598138768
0.5449943916392103, 0.0391706285130958
0.5457861188972487, 0.0350773161954718
0.5457861188972487, 0.03313875183379189
0.5465778461552872, 0.041771919630962495
0.5475957812013366, 0.03656579340188054
0.548161300671364, 0.05741333427497411
0.548161300671364, 0.04911507384924549
0.5487268201413915, 0.03888710904520842
0.5495185473994301, 0.03479379672758445
0.5497447551874409, 0.03281624843907002
0.5505364824454794, 0.04152384009656104
0.5513282097035178, 0.03631771386747909
0.5521199369615564, 0.05741333427497411
0.5521199369615564, 0.04899103408204475
0.5523461447495672, 0.03855042967709216
0.5531378720076057, 0.03445711735946819
0.5537033914776333, 0.03251855299778825
0.5544951187356717, 0.04130056851559971
0.5550606382056992, 0.03603419439959171
0.5560785732517486, 0.05741333427497411
0.5560785732517486, 0.048891802268284185
0.5560785732517486, 0.038398037963102705
0.556870300509787, 0.034304725645478734
0.5574358199798146, 0.032188961616369194
0.5584537550258639, 0.04107729693463841
0.5584537550258639, 0.03574358694500715
0.5600372095419409, 0.05741333427497411
0.5600372095419409, 0.04878016647780353
0.5601691640849473, 0.03806313059166075
0.5608289367999794, 0.034007030204196986
0.5610551445879902, 0.03185228224825293
0.5624123913160562, 0.040854025353677104
0.5624123913160562, 0.0354955074106057
0.5639958458321331, 0.05741333427497411
0.5639958458321331, 0.04868093466404294
0.5637319367461204, 0.0378150510572593
0.5645613653021607, 0.033677438822777905
0.5647875730901716, 0.031699890534263475
0.5663710276062485, 0.04065556172615595
0.566502982149255, 0.03510684947337678
0.5679544821223255, 0.05741333427497411
0.5679544821223255, 0.04856929887356229
0.5681806899103363, 0.03746951170577156
0.5679544821223255, 0.03343644727507364
0.5688781639233703, 0.03136498316282149
0.5703296638964408, 0.040432290145194616
0.570065754810428, 0.034838096644441846
0.5719131184125177, 0.05743814222841426
0.5719131184125177, 0.048482471036521785
0.5719131184125177, 0.037281680058296185
0.5721770274985305, 0.03314288649269859
0.5724786378825453, 0.031072603711562646
0.5742883001866331, 0.04024623049439352
0.5742883001866331, 0.034552805179880186
0.57587175470271, 0.057475354158574465
0.57587175470271, 0.04840804717620137
0.5757398001597035, 0.036988119275921105
0.5757398001597035, 0.032894806958297135
0.5769273910467612, 0.03078613091588478
0.5782469364768253, 0.040060170843592424
0.5782469364768253, 0.03425510973859844
0.5798303909929022, 0.057475354158574465
0.5798303909929022, 0.04832121933916084
0.5799623455359088, 0.03669869315245275
0.5799623455359088, 0.03260538083482878
0.5804901637079343, 0.030538051381483328
0.5822055727670177, 0.039874111192791356
0.5819793649790067, 0.03392551835717936
0.5837890272830946, 0.05752497006545476
0.5837890272830946, 0.04824679547884039
0.583920981826101, 0.0364506136180513
0.5837890272830946, 0.032394513230587535
0.5847127090841394, 0.03024862525801497
0.5855986895871824, 0.03358883898906309
0.5861642090572099, 0.03968805154199026
0.5877476635732868, 0.05753737404217482
0.5877476635732868, 0.04817237161851998
0.5877476635732868, 0.036239746013810054
0.5874837544872741, 0.032109221766025875
0.5885393908313252, 0.030037757653773728
0.5893311180893638, 0.03343644727507364
0.5901228453474022, 0.03952679984462931
0.5917062998634791, 0.057599393925775205
0.5917062998634791, 0.04809794775819953
0.5918382544064855, 0.035954454549248394
0.5917062998634791, 0.03181979564255752
0.5922341180355047, 0.029752466189212068
0.5934217089225625, 0.03310153990363168
0.5940814816375944, 0.039340740193828216
0.5956649361536713, 0.05762420187921535
0.5956649361536713, 0.04804833185131924
0.5957968906966778, 0.03570637501484694
0.5956649361536713, 0.03160065872050288
0.5961927543256971, 0.029504386654810616
0.5969844815837355, 0.03285346036923023
0.5980401179277868, 0.039179488496467296
0.5996235724438637, 0.05767381778609562
0.5996235724438637, 0.04798631196771888
0.5996235724438637, 0.035520315364045846
0.5998874815298764, 0.03128228998468768
0.6004152997019021, 0.029268711097129224
0.6014332347479515, 0.0325079210177425
0.601998754217979, 0.03903064077582641
0.6035822087340559, 0.05772343369297592
0.6035822087340559, 0.047936696060838585
0.6035822087340559, 0.035272235829644394
0.6038461178200687, 0.03103421045028623
0.6043739359920943, 0.028966880996940808
0.6051656632501329, 0.03232008937026712
0.6059573905081713, 0.03886938907846546
0.6075408450242482, 0.05777304959985621
0.6075408450242482, 0.04789948413067838
0.6075408450242482, 0.03507377220212324
0.6078047541102609, 0.03078613091588478
0.6083325722822867, 0.02877255202832632
0.6089923449973187, 0.03202652858789204
0.6099160267983635, 0.03873294533454469
0.6114994813144404, 0.0578350694834566
0.6114994813144404, 0.04786227220051814
0.6114994813144404, 0.034825692667721786
0.6114994813144404, 0.030608340582897076
0.612291208572479, 0.02852447249392484
0.6132148903735238, 0.03173710246442368
0.6138746630885559, 0.0385840976139038
0.6154581176046328, 0.057884685390336865
0.6154581176046328, 0.047800252316917785
0.6154581176046328, 0.034602421086760454
0.6154581176046328, 0.030360261048495624
0.6162498448626712, 0.02827639295952339
0.6170415721207096, 0.03152623486018244
0.6178332993787481, 0.03846005784670309
0.619416753894825, 0.05797151322737737
0.619416753894825, 0.047800252316917785
0.619416753894825, 0.0344039574592393
0.619416753894825, 0.030083238901747328
0.6202084811528635, 0.028053121378562085
0.621000208410902, 0.03127815532578099
0.6217919356689404, 0.03833601807950235
0.6233753901850173, 0.058033533110977725
0.6233753901850173, 0.04773823243331743
0.6233753901850173, 0.03420549383171817
0.6233753901850173, 0.02988890993313284
0.6241671174430558, 0.02782984979760081
0.6246949356150815, 0.030992863861219327
0.6257505719591326, 0.0382243822890217
0.6273340264752096, 0.05810795697129817
0.6273340264752096, 0.04773823243331743
0.6273340264752096, 0.03398222225075684
0.6273340264752096, 0.029665638352171536
0.6281257537332481, 0.02758177026319933
0.6289174809912865, 0.030781996256978084
0.629709208249325, 0.03810034252182096
0.6312926627654019, 0.05819478480833867
0.6312926627654019, 0.04773823243331743
0.6312926627654019, 0.03378375862323568
0.6312926627654019, 0.029442366771210232
0.6320843900234403, 0.0273833066356782
0.6328761172814787, 0.03053391672257663
0.6336678445395172, 0.03798870673134033
0.6352512990555942, 0.05825680469193903
0.6352512990555942, 0.04767621254971707
0.6352512990555942, 0.033585294995714526
0.6352512990555942, 0.029219095190248928
0.6360430263136326, 0.02713522710127675
0.6369667081146775, 0.03024862525801497
0.6376264808297095, 0.03788947491757971
0.6392099353457864, 0.05835603650569962
0.6392099353457864, 0.04767621254971707
0.6392099353457864, 0.03339923534491343
0.6392099353457864, 0.028995823609287624
0.6400016626038249, 0.026911955520315417
0.6407933898618633, 0.030062565607213876
0.6415851171199017, 0.03779024310381915
0.6431685716359787, 0.058442864342740125
0.6431685716359787, 0.04767621254971707
0.6431685716359787, 0.033213175694112335
0.6431685716359787, 0.02877255202832632
0.6439602988940172, 0.02671349189279426
0.6446200716090491, 0.029793812778278944
0.6455437534100941, 0.037715819243498705
0.647127207926171, 0.05852969217978066
0.647127207926171, 0.04767621254971707
0.647127207926171, 0.033027116043311266
0.647127207926171, 0.028574088400805164
0.6479189351842094, 0.026515028265273105
0.6487106624422478, 0.029616022445291268
